timestamp,m00,m01,m02,m10,m11,m12,m20,m21,m22
11.188030,1330.418091,0.000000,966.015747,0.000000,1330.418091,719.359375,0.000000,0.000000,1.000000
11.204704,1330.432983,0.000000,966.030579,0.000000,1330.432983,719.387512,0.000000,0.000000,1.000000
11.221378,1330.427002,0.000000,966.004395,0.000000,1330.427002,719.394531,0.000000,0.000000,1.000000
11.238051,1330.403198,0.000000,966.021606,0.000000,1330.403198,719.366150,0.000000,0.000000,1.000000
11.254725,1330.400146,0.000000,966.022705,0.000000,1330.400146,719.369385,0.000000,0.000000,1.000000
11.271399,1330.453857,0.000000,966.017090,0.000000,1330.453857,719.392517,0.000000,0.000000,1.000000
11.288072,1330.430054,0.000000,965.965881,0.000000,1330.430054,719.373291,0.000000,0.000000,1.000000
11.304746,1330.415039,0.000000,965.937988,0.000000,1330.415039,719.362854,0.000000,0.000000,1.000000
11.321419,1330.435913,0.000000,965.971130,0.000000,1330.435913,719.389282,0.000000,0.000000,1.000000
11.338093,1330.415039,0.000000,965.959290,0.000000,1330.415039,719.376892,0.000000,0.000000,1.000000
11.354767,1330.418091,0.000000,965.962341,0.000000,1330.418091,719.338623,0.000000,0.000000,1.000000
11.371440,1330.406250,0.000000,965.930664,0.000000,1330.406250,719.435486,0.000000,0.000000,1.000000
11.388114,1330.427002,0.000000,965.973328,0.000000,1330.427002,719.389038,0.000000,0.000000,1.000000
11.404787,1330.462769,0.000000,965.976440,0.000000,1330.462769,719.391479,0.000000,0.000000,1.000000
11.421461,1330.432983,0.000000,966.012634,0.000000,1330.432983,719.398682,0.000000,0.000000,1.000000
11.438135,1330.385254,0.000000,965.955688,0.000000,1330.385254,719.383606,0.000000,0.000000,1.000000
11.454808,1330.444946,0.000000,965.978333,0.000000,1330.444946,719.370850,0.000000,0.000000,1.000000
11.471482,1330.423950,0.000000,965.915649,0.000000,1330.423950,719.430542,0.000000,0.000000,1.000000
11.488156,1330.403198,0.000000,965.887939,0.000000,1330.403198,719.437012,0.000000,0.000000,1.000000
11.504829,1330.415039,0.000000,965.918274,0.000000,1330.415039,719.441772,0.000000,0.000000,1.000000
11.521503,1330.427002,0.000000,965.923462,0.000000,1330.427002,719.442383,0.000000,0.000000,1.000000
11.538177,1330.462769,0.000000,965.946472,0.000000,1330.462769,719.481873,0.000000,0.000000,1.000000
11.554850,1330.423950,0.000000,965.934021,0.000000,1330.423950,719.528015,0.000000,0.000000,1.000000
11.571524,1330.418091,0.000000,965.915161,0.000000,1330.418091,719.474243,0.000000,0.000000,1.000000
11.588197,1330.412109,0.000000,965.881592,0.000000,1330.412109,719.482910,0.000000,0.000000,1.000000
11.604871,1330.421143,0.000000,965.892761,0.000000,1330.421143,719.483154,0.000000,0.000000,1.000000
11.621545,1330.427002,0.000000,965.990173,0.000000,1330.427002,719.465515,0.000000,0.000000,1.000000
11.638218,1330.397217,0.000000,965.886963,0.000000,1330.397217,719.473694,0.000000,0.000000,1.000000
11.654892,1330.409058,0.000000,965.906006,0.000000,1330.409058,719.571289,0.000000,0.000000,1.000000
11.671566,1330.441895,0.000000,965.851868,0.000000,1330.441895,719.558655,0.000000,0.000000,1.000000
11.688239,1330.427002,0.000000,965.918152,0.000000,1330.427002,719.539185,0.000000,0.000000,1.000000
11.704913,1330.421143,0.000000,965.884216,0.000000,1330.421143,719.529907,0.000000,0.000000,1.000000
11.721586,1330.427002,0.000000,965.819824,0.000000,1330.427002,719.549866,0.000000,0.000000,1.000000
11.738260,1330.394287,0.000000,965.873413,0.000000,1330.394287,719.569824,0.000000,0.000000,1.000000
11.754934,1330.435913,0.000000,965.919128,0.000000,1330.435913,719.567200,0.000000,0.000000,1.000000
11.771607,1330.418091,0.000000,965.841431,0.000000,1330.418091,719.534668,0.000000,0.000000,1.000000
11.788281,1330.462769,0.000000,965.900452,0.000000,1330.462769,719.538879,0.000000,0.000000,1.000000
11.804954,1330.388306,0.000000,965.867859,0.000000,1330.388306,719.537415,0.000000,0.000000,1.000000
11.821628,1330.379395,0.000000,965.843201,0.000000,1330.379395,719.560486,0.000000,0.000000,1.000000
11.838302,1330.421143,0.000000,965.897278,0.000000,1330.421143,719.561951,0.000000,0.000000,1.000000
11.854975,1330.444946,0.000000,965.890869,0.000000,1330.444946,719.553833,0.000000,0.000000,1.000000
11.871649,1330.418091,0.000000,965.863892,0.000000,1330.418091,719.536316,0.000000,0.000000,1.000000
11.888323,1330.421143,0.000000,965.864868,0.000000,1330.421143,719.520935,0.000000,0.000000,1.000000
11.904996,1330.423950,0.000000,965.850037,0.000000,1330.423950,719.567871,0.000000,0.000000,1.000000
11.921670,1330.409058,0.000000,965.861572,0.000000,1330.409058,719.514771,0.000000,0.000000,1.000000
11.938343,1330.423950,0.000000,965.893555,0.000000,1330.423950,719.538696,0.000000,0.000000,1.000000
11.955017,1330.427002,0.000000,965.847900,0.000000,1330.427002,719.510010,0.000000,0.000000,1.000000
11.971691,1330.435913,0.000000,965.878540,0.000000,1330.435913,719.560059,0.000000,0.000000,1.000000
11.988364,1330.430054,0.000000,965.874451,0.000000,1330.430054,719.546143,0.000000,0.000000,1.000000
12.005038,1330.406250,0.000000,965.910828,0.000000,1330.406250,719.500305,0.000000,0.000000,1.000000
12.021712,1330.385254,0.000000,965.872253,0.000000,1330.385254,719.542175,0.000000,0.000000,1.000000
12.038385,1330.438843,0.000000,965.910461,0.000000,1330.438843,719.513489,0.000000,0.000000,1.000000
12.055059,1330.427002,0.000000,965.872498,0.000000,1330.427002,719.544373,0.000000,0.000000,1.000000
12.071732,1330.406250,0.000000,965.830017,0.000000,1330.406250,719.555603,0.000000,0.000000,1.000000
12.088406,1330.427002,0.000000,965.817383,0.000000,1330.427002,719.578918,0.000000,0.000000,1.000000
12.105080,1330.438843,0.000000,965.860168,0.000000,1330.438843,719.516663,0.000000,0.000000,1.000000
12.121753,1330.427002,0.000000,965.848145,0.000000,1330.427002,719.516479,0.000000,0.000000,1.000000
12.138427,1330.391235,0.000000,965.818237,0.000000,1330.391235,719.506958,0.000000,0.000000,1.000000
12.155100,1330.391235,0.000000,965.829468,0.000000,1330.391235,719.526672,0.000000,0.000000,1.000000
12.171774,1330.447876,0.000000,965.832703,0.000000,1330.447876,719.542297,0.000000,0.000000,1.000000
12.188448,1330.412109,0.000000,965.827820,0.000000,1330.412109,719.547729,0.000000,0.000000,1.000000
12.205121,1330.406250,0.000000,965.802002,0.000000,1330.406250,719.517578,0.000000,0.000000,1.000000
12.221795,1330.423950,0.000000,965.779724,0.000000,1330.423950,719.527588,0.000000,0.000000,1.000000
12.238469,1330.421143,0.000000,965.803284,0.000000,1330.421143,719.521362,0.000000,0.000000,1.000000
12.255142,1330.415039,0.000000,965.802612,0.000000,1330.415039,719.506897,0.000000,0.000000,1.000000
12.271816,1330.427002,0.000000,965.796448,0.000000,1330.427002,719.504333,0.000000,0.000000,1.000000
12.288489,1330.557983,0.000000,965.731384,0.000000,1330.557983,719.541199,0.000000,0.000000,1.000000
12.305163,1331.088013,0.000000,965.736572,0.000000,1331.088013,719.564453,0.000000,0.000000,1.000000
12.321837,1331.091064,0.000000,965.706421,0.000000,1331.091064,719.556030,0.000000,0.000000,1.000000
12.338510,1331.040527,0.000000,965.742798,0.000000,1331.040527,719.564575,0.000000,0.000000,1.000000
12.355184,1331.073242,0.000000,965.693970,0.000000,1331.073242,719.580811,0.000000,0.000000,1.000000
12.371858,1331.079102,0.000000,965.701294,0.000000,1331.079102,719.556519,0.000000,0.000000,1.000000
12.388531,1331.064209,0.000000,965.696472,0.000000,1331.064209,719.596191,0.000000,0.000000,1.000000
12.405205,1331.088013,0.000000,965.691223,0.000000,1331.088013,719.665344,0.000000,0.000000,1.000000
12.421878,1331.085205,0.000000,965.643127,0.000000,1331.085205,719.603638,0.000000,0.000000,1.000000
12.438552,1331.073242,0.000000,965.640686,0.000000,1331.073242,719.591003,0.000000,0.000000,1.000000
12.455226,1331.070312,0.000000,965.650146,0.000000,1331.070312,719.591431,0.000000,0.000000,1.000000
12.471899,1331.052368,0.000000,965.634521,0.000000,1331.052368,719.597656,0.000000,0.000000,1.000000
12.488573,1331.058350,0.000000,965.636963,0.000000,1331.058350,719.661316,0.000000,0.000000,1.000000
12.505246,1331.067261,0.000000,965.621948,0.000000,1331.067261,719.677979,0.000000,0.000000,1.000000
12.521920,1331.055298,0.000000,965.560303,0.000000,1331.055298,719.675903,0.000000,0.000000,1.000000
12.538594,1331.102905,0.000000,965.566711,0.000000,1331.102905,719.632996,0.000000,0.000000,1.000000
12.555267,1331.094116,0.000000,965.595520,0.000000,1331.094116,719.630493,0.000000,0.000000,1.000000
12.571941,1331.061279,0.000000,965.645447,0.000000,1331.061279,719.637024,0.000000,0.000000,1.000000
12.588614,1331.073242,0.000000,965.571960,0.000000,1331.073242,719.665100,0.000000,0.000000,1.000000
12.605288,1331.073242,0.000000,965.570007,0.000000,1331.073242,719.657349,0.000000,0.000000,1.000000
12.621962,1331.192383,0.000000,965.546387,0.000000,1331.192383,719.690491,0.000000,0.000000,1.000000
12.638635,1331.612305,0.000000,965.543274,0.000000,1331.612305,719.673279,0.000000,0.000000,1.000000
12.655309,1331.609253,0.000000,965.548035,0.000000,1331.609253,719.679932,0.000000,0.000000,1.000000
12.671983,1331.618164,0.000000,965.544739,0.000000,1331.618164,719.687378,0.000000,0.000000,1.000000
12.688656,1331.635986,0.000000,965.558777,0.000000,1331.635986,719.679382,0.000000,0.000000,1.000000
12.705330,1331.603271,0.000000,965.567749,0.000000,1331.603271,719.664307,0.000000,0.000000,1.000000
12.722003,1331.555664,0.000000,965.560974,0.000000,1331.555664,719.690857,0.000000,0.000000,1.000000
12.738677,1331.633057,0.000000,965.545776,0.000000,1331.633057,719.682678,0.000000,0.000000,1.000000
12.755351,1331.659790,0.000000,965.506653,0.000000,1331.659790,719.727173,0.000000,0.000000,1.000000
12.772024,1331.600342,0.000000,965.537720,0.000000,1331.600342,719.738770,0.000000,0.000000,1.000000
12.788698,1331.615112,0.000000,965.516724,0.000000,1331.615112,719.718506,0.000000,0.000000,1.000000
12.805372,1331.609253,0.000000,965.520874,0.000000,1331.609253,719.718567,0.000000,0.000000,1.000000
12.822045,1331.740234,0.000000,965.453308,0.000000,1331.740234,719.703918,0.000000,0.000000,1.000000
12.838719,1332.303101,0.000000,965.486694,0.000000,1332.303101,719.727539,0.000000,0.000000,1.000000
12.855392,1332.261475,0.000000,965.509644,0.000000,1332.261475,719.773804,0.000000,0.000000,1.000000
12.872066,1332.273315,0.000000,965.510254,0.000000,1332.273315,719.778992,0.000000,0.000000,1.000000
12.888740,1332.294067,0.000000,965.502197,0.000000,1332.294067,719.789917,0.000000,0.000000,1.000000
12.905413,1332.279175,0.000000,965.509827,0.000000,1332.279175,719.792725,0.000000,0.000000,1.000000
12.922087,1332.252441,0.000000,965.494507,0.000000,1332.252441,719.842468,0.000000,0.000000,1.000000
12.938760,1332.258423,0.000000,965.449890,0.000000,1332.258423,719.804077,0.000000,0.000000,1.000000
12.955434,1332.276367,0.000000,965.510437,0.000000,1332.276367,719.795959,0.000000,0.000000,1.000000
12.972108,1332.279175,0.000000,965.497070,0.000000,1332.279175,719.799133,0.000000,0.000000,1.000000
12.988781,1332.285278,0.000000,965.461182,0.000000,1332.285278,719.906921,0.000000,0.000000,1.000000
13.005455,1332.270264,0.000000,965.448914,0.000000,1332.270264,719.864319,0.000000,0.000000,1.000000
13.022128,1332.377441,0.000000,965.481506,0.000000,1332.377441,719.873535,0.000000,0.000000,1.000000
13.038802,1332.797363,0.000000,965.458191,0.000000,1332.797363,719.917175,0.000000,0.000000,1.000000
13.055476,1332.827148,0.000000,965.500977,0.000000,1332.827148,719.890198,0.000000,0.000000,1.000000
13.072149,1332.836060,0.000000,965.513367,0.000000,1332.836060,719.902100,0.000000,0.000000,1.000000
13.088823,1332.827148,0.000000,965.532104,0.000000,1332.827148,719.946594,0.000000,0.000000,1.000000
13.105496,1332.794312,0.000000,965.520020,0.000000,1332.794312,719.951660,0.000000,0.000000,1.000000
13.122170,1332.818237,0.000000,965.516663,0.000000,1332.818237,719.944519,0.000000,0.000000,1.000000
13.138844,1332.833252,0.000000,965.536987,0.000000,1332.833252,719.965942,0.000000,0.000000,1.000000
13.155517,1332.833252,0.000000,965.491699,0.000000,1332.833252,720.011475,0.000000,0.000000,1.000000
13.172191,1333.327515,0.000000,965.505920,0.000000,1333.327515,720.033447,0.000000,0.000000,1.000000
13.188865,1333.458496,0.000000,965.518555,0.000000,1333.458496,720.039917,0.000000,0.000000,1.000000
13.205538,1333.419800,0.000000,965.525146,0.000000,1333.419800,720.039490,0.000000,0.000000,1.000000
13.222212,1333.449585,0.000000,965.512695,0.000000,1333.449585,720.036377,0.000000,0.000000,1.000000
13.238885,1333.455566,0.000000,965.515137,0.000000,1333.455566,720.083374,0.000000,0.000000,1.000000
13.255559,1333.416870,0.000000,965.515991,0.000000,1333.416870,720.114258,0.000000,0.000000,1.000000
13.272233,1333.464478,0.000000,965.498352,0.000000,1333.464478,720.081238,0.000000,0.000000,1.000000
13.288906,1333.509155,0.000000,965.505737,0.000000,1333.509155,720.080994,0.000000,0.000000,1.000000
13.305580,1333.488159,0.000000,965.503235,0.000000,1333.488159,720.166199,0.000000,0.000000,1.000000
13.322253,1333.482422,0.000000,965.507812,0.000000,1333.482422,720.158020,0.000000,0.000000,1.000000
13.338927,1333.494263,0.000000,965.566956,0.000000,1333.494263,720.123169,0.000000,0.000000,1.000000
13.355601,1333.500244,0.000000,965.531189,0.000000,1333.500244,720.118103,0.000000,0.000000,1.000000
13.372274,1333.863525,0.000000,965.537292,0.000000,1333.863525,720.183899,0.000000,0.000000,1.000000
13.388948,1334.051147,0.000000,965.525024,0.000000,1334.051147,720.183716,0.000000,0.000000,1.000000
13.405621,1334.033203,0.000000,965.555664,0.000000,1334.033203,720.176208,0.000000,0.000000,1.000000
13.422295,1334.054077,0.000000,965.516785,0.000000,1334.054077,720.175354,0.000000,0.000000,1.000000
13.438969,1333.979736,0.000000,965.509705,0.000000,1333.979736,720.184204,0.000000,0.000000,1.000000
13.455642,1334.033203,0.000000,965.496704,0.000000,1334.033203,720.174683,0.000000,0.000000,1.000000
13.472316,1334.021362,0.000000,965.472717,0.000000,1334.021362,720.179626,0.000000,0.000000,1.000000
13.488990,1334.021362,0.000000,965.439331,0.000000,1334.021362,720.188049,0.000000,0.000000,1.000000
13.505663,1334.024414,0.000000,965.461365,0.000000,1334.024414,720.174805,0.000000,0.000000,1.000000
13.522337,1334.012451,0.000000,965.427673,0.000000,1334.012451,720.154358,0.000000,0.000000,1.000000
13.539010,1334.009399,0.000000,965.405090,0.000000,1334.009399,720.185425,0.000000,0.000000,1.000000
13.555684,1334.015381,0.000000,965.396667,0.000000,1334.015381,720.191956,0.000000,0.000000,1.000000
13.572358,1334.021362,0.000000,965.345459,0.000000,1334.021362,720.183472,0.000000,0.000000,1.000000
13.589031,1334.021362,0.000000,965.375305,0.000000,1334.021362,720.186768,0.000000,0.000000,1.000000
13.605705,1333.994507,0.000000,965.392029,0.000000,1333.994507,720.161011,0.000000,0.000000,1.000000
13.622378,1334.143555,0.000000,965.348938,0.000000,1334.143555,720.130188,0.000000,0.000000,1.000000
13.639052,1334.676514,0.000000,965.324158,0.000000,1334.676514,720.163879,0.000000,0.000000,1.000000
13.655726,1334.658691,0.000000,965.266113,0.000000,1334.658691,720.105713,0.000000,0.000000,1.000000
13.672399,1334.664429,0.000000,965.240295,0.000000,1334.664429,720.121643,0.000000,0.000000,1.000000
13.689073,1334.685425,0.000000,965.240784,0.000000,1334.685425,720.115112,0.000000,0.000000,1.000000
13.705746,1334.679321,0.000000,965.203064,0.000000,1334.679321,720.107117,0.000000,0.000000,1.000000
13.722420,1334.643799,0.000000,965.240356,0.000000,1334.643799,720.110596,0.000000,0.000000,1.000000
13.739094,1334.652588,0.000000,965.166565,0.000000,1334.652588,720.115540,0.000000,0.000000,1.000000
13.755767,1334.685425,0.000000,965.207397,0.000000,1334.685425,720.122498,0.000000,0.000000,1.000000
13.772441,1334.664429,0.000000,965.140259,0.000000,1334.664429,720.112061,0.000000,0.000000,1.000000
13.789114,1334.700317,0.000000,965.102051,0.000000,1334.700317,720.074829,0.000000,0.000000,1.000000
13.805788,1334.652588,0.000000,965.099548,0.000000,1334.652588,720.150452,0.000000,0.000000,1.000000
13.822462,1334.649780,0.000000,965.065735,0.000000,1334.649780,720.157959,0.000000,0.000000,1.000000
13.839135,1334.697266,0.000000,965.094177,0.000000,1334.697266,720.152588,0.000000,0.000000,1.000000
13.855809,1334.685425,0.000000,964.998718,0.000000,1334.685425,720.135925,0.000000,0.000000,1.000000
13.872483,1334.661621,0.000000,965.038208,0.000000,1334.661621,720.152771,0.000000,0.000000,1.000000
13.889156,1334.670532,0.000000,964.998596,0.000000,1334.670532,720.191223,0.000000,0.000000,1.000000
13.905830,1334.658691,0.000000,964.987915,0.000000,1334.658691,720.209900,0.000000,0.000000,1.000000
13.922503,1334.646729,0.000000,964.936707,0.000000,1334.646729,720.184937,0.000000,0.000000,1.000000
13.939177,1334.700317,0.000000,964.944214,0.000000,1334.700317,720.237122,0.000000,0.000000,1.000000
13.955850,1334.667603,0.000000,964.925110,0.000000,1334.667603,720.257141,0.000000,0.000000,1.000000
13.972524,1334.950439,0.000000,964.864441,0.000000,1334.950439,720.252136,0.000000,0.000000,1.000000
13.989198,1335.212524,0.000000,964.880859,0.000000,1335.212524,720.255981,0.000000,0.000000,1.000000
14.005871,1335.221436,0.000000,964.831970,0.000000,1335.221436,720.303772,0.000000,0.000000,1.000000
14.022545,1335.215576,0.000000,964.847900,0.000000,1335.215576,720.257446,0.000000,0.000000,1.000000
14.039218,1335.233276,0.000000,964.874573,0.000000,1335.233276,720.267212,0.000000,0.000000,1.000000
14.055892,1335.242310,0.000000,964.815002,0.000000,1335.242310,720.341797,0.000000,0.000000,1.000000
14.072566,1335.230469,0.000000,964.810730,0.000000,1335.230469,720.307068,0.000000,0.000000,1.000000
14.089239,1335.233276,0.000000,964.797302,0.000000,1335.233276,720.327576,0.000000,0.000000,1.000000
14.105913,1335.239380,0.000000,964.740784,0.000000,1335.239380,720.325989,0.000000,0.000000,1.000000
14.122587,1335.191772,0.000000,964.751587,0.000000,1335.191772,720.344238,0.000000,0.000000,1.000000
14.139260,1335.197632,0.000000,964.772949,0.000000,1335.197632,720.392944,0.000000,0.000000,1.000000
14.155934,1335.236328,0.000000,964.694946,0.000000,1335.236328,720.399902,0.000000,0.000000,1.000000
14.172607,1335.224365,0.000000,964.696350,0.000000,1335.224365,720.367249,0.000000,0.000000,1.000000
14.189281,1335.239380,0.000000,964.715454,0.000000,1335.239380,720.295593,0.000000,0.000000,1.000000
14.205955,1335.221436,0.000000,964.694763,0.000000,1335.221436,720.408875,0.000000,0.000000,1.000000
14.222628,1335.221436,0.000000,964.736328,0.000000,1335.221436,720.399658,0.000000,0.000000,1.000000
14.239302,1335.209473,0.000000,964.634094,0.000000,1335.209473,720.412476,0.000000,0.000000,1.000000
14.255975,1335.230469,0.000000,964.606506,0.000000,1335.230469,720.404602,0.000000,0.000000,1.000000
14.272649,1335.245361,0.000000,964.634155,0.000000,1335.245361,720.430603,0.000000,0.000000,1.000000
14.289323,1335.289917,0.000000,964.634827,0.000000,1335.289917,720.391479,0.000000,0.000000,1.000000
14.305996,1335.274902,0.000000,964.569031,0.000000,1335.274902,720.393188,0.000000,0.000000,1.000000
14.322670,1335.182739,0.000000,964.606018,0.000000,1335.182739,720.427368,0.000000,0.000000,1.000000
14.339343,1335.129028,0.000000,964.604065,0.000000,1335.129028,720.353760,0.000000,0.000000,1.000000
14.356017,1335.224365,0.000000,964.592041,0.000000,1335.224365,720.402649,0.000000,0.000000,1.000000
14.372691,1335.340576,0.000000,964.609802,0.000000,1335.340576,720.391052,0.000000,0.000000,1.000000
14.389364,1335.233276,0.000000,964.517639,0.000000,1335.233276,720.425842,0.000000,0.000000,1.000000
14.406038,1335.236328,0.000000,964.516418,0.000000,1335.236328,720.364258,0.000000,0.000000,1.000000
14.422711,1335.161865,0.000000,964.563538,0.000000,1335.161865,720.370300,0.000000,0.000000,1.000000
14.439385,1335.179688,0.000000,964.545288,0.000000,1335.179688,720.375793,0.000000,0.000000,1.000000
14.456059,1335.197632,0.000000,964.567688,0.000000,1335.197632,720.319763,0.000000,0.000000,1.000000
14.472732,1335.206543,0.000000,964.560974,0.000000,1335.206543,720.391418,0.000000,0.000000,1.000000
14.489406,1335.218506,0.000000,964.500610,0.000000,1335.218506,720.445007,0.000000,0.000000,1.000000
14.506080,1335.266113,0.000000,964.489929,0.000000,1335.266113,720.367737,0.000000,0.000000,1.000000
14.522753,1335.248169,0.000000,964.534058,0.000000,1335.248169,720.406006,0.000000,0.000000,1.000000
14.539427,1335.257202,0.000000,964.503845,0.000000,1335.257202,720.396423,0.000000,0.000000,1.000000
14.556100,1335.197632,0.000000,964.483154,0.000000,1335.197632,720.477600,0.000000,0.000000,1.000000
14.572774,1335.248169,0.000000,964.502075,0.000000,1335.248169,720.441223,0.000000,0.000000,1.000000
14.589447,1335.233276,0.000000,964.495483,0.000000,1335.233276,720.426575,0.000000,0.000000,1.000000
14.606121,1335.182739,0.000000,964.430420,0.000000,1335.182739,720.529907,0.000000,0.000000,1.000000
14.622795,1335.274902,0.000000,964.450684,0.000000,1335.274902,720.472778,0.000000,0.000000,1.000000
14.639468,1335.278076,0.000000,964.381897,0.000000,1335.278076,720.544067,0.000000,0.000000,1.000000
14.656142,1335.245361,0.000000,964.369324,0.000000,1335.245361,720.541138,0.000000,0.000000,1.000000
14.672815,1335.200562,0.000000,964.362061,0.000000,1335.200562,720.574097,0.000000,0.000000,1.000000
14.689489,1335.245361,0.000000,964.372131,0.000000,1335.245361,720.608521,0.000000,0.000000,1.000000
14.706163,1335.227295,0.000000,964.368774,0.000000,1335.227295,720.623718,0.000000,0.000000,1.000000
14.722836,1335.188721,0.000000,964.289612,0.000000,1335.188721,720.667542,0.000000,0.000000,1.000000
14.739510,1335.194580,0.000000,964.265930,0.000000,1335.194580,720.715393,0.000000,0.000000,1.000000
14.756183,1335.251099,0.000000,964.233398,0.000000,1335.251099,720.722961,0.000000,0.000000,1.000000
14.772857,1335.278076,0.000000,964.233582,0.000000,1335.278076,720.742004,0.000000,0.000000,1.000000
14.789531,1335.206543,0.000000,964.230286,0.000000,1335.206543,720.753174,0.000000,0.000000,1.000000
14.806204,1335.167847,0.000000,964.175171,0.000000,1335.167847,720.799866,0.000000,0.000000,1.000000
14.822878,1335.227295,0.000000,964.121521,0.000000,1335.227295,720.846680,0.000000,0.000000,1.000000
14.839551,1335.283936,0.000000,964.130859,0.000000,1335.283936,720.863647,0.000000,0.000000,1.000000
14.856225,1335.224365,0.000000,964.083496,0.000000,1335.224365,720.904236,0.000000,0.000000,1.000000
14.872899,1335.233276,0.000000,964.035156,0.000000,1335.233276,720.919983,0.000000,0.000000,1.000000
14.889572,1335.227295,0.000000,964.068787,0.000000,1335.227295,720.960083,0.000000,0.000000,1.000000
14.906246,1335.224365,0.000000,964.047974,0.000000,1335.224365,721.009521,0.000000,0.000000,1.000000
14.922919,1335.242310,0.000000,964.026611,0.000000,1335.242310,720.991455,0.000000,0.000000,1.000000
14.939593,1335.257202,0.000000,963.987915,0.000000,1335.257202,720.976868,0.000000,0.000000,1.000000
14.956267,1335.209473,0.000000,963.978882,0.000000,1335.209473,721.046753,0.000000,0.000000,1.000000
14.972940,1335.152832,0.000000,963.971008,0.000000,1335.152832,721.050964,0.000000,0.000000,1.000000
14.989614,1335.260132,0.000000,963.911499,0.000000,1335.260132,721.055237,0.000000,0.000000,1.000000
15.006287,1335.266113,0.000000,963.906921,0.000000,1335.266113,721.137939,0.000000,0.000000,1.000000
15.022961,1335.248169,0.000000,963.918884,0.000000,1335.248169,721.077393,0.000000,0.000000,1.000000
15.039635,1335.245361,0.000000,963.896240,0.000000,1335.245361,721.043274,0.000000,0.000000,1.000000
15.056308,1335.242310,0.000000,963.921387,0.000000,1335.242310,721.119629,0.000000,0.000000,1.000000
15.072982,1335.230469,0.000000,963.849792,0.000000,1335.230469,721.130371,0.000000,0.000000,1.000000
15.089655,1335.215576,0.000000,963.862549,0.000000,1335.215576,721.125488,0.000000,0.000000,1.000000
15.106329,1335.209473,0.000000,963.850464,0.000000,1335.209473,721.141541,0.000000,0.000000,1.000000
15.123003,1335.221436,0.000000,963.849548,0.000000,1335.221436,721.076843,0.000000,0.000000,1.000000
15.139676,1335.215576,0.000000,963.765991,0.000000,1335.215576,721.137085,0.000000,0.000000,1.000000
15.156350,1335.245361,0.000000,963.814270,0.000000,1335.245361,721.136292,0.000000,0.000000,1.000000
15.173023,1335.254272,0.000000,963.807434,0.000000,1335.254272,721.169067,0.000000,0.000000,1.000000
15.189697,1335.224365,0.000000,963.741638,0.000000,1335.224365,721.179199,0.000000,0.000000,1.000000
15.206371,1335.251099,0.000000,963.758789,0.000000,1335.251099,721.217957,0.000000,0.000000,1.000000
15.223044,1335.245361,0.000000,963.769043,0.000000,1335.245361,721.231262,0.000000,0.000000,1.000000
15.239718,1335.227295,0.000000,963.742981,0.000000,1335.227295,721.212402,0.000000,0.000000,1.000000
15.256391,1335.203613,0.000000,963.698608,0.000000,1335.203613,721.227844,0.000000,0.000000,1.000000
15.273065,1335.257202,0.000000,963.677490,0.000000,1335.257202,721.207886,0.000000,0.000000,1.000000
15.289739,1335.206543,0.000000,963.712524,0.000000,1335.206543,721.237000,0.000000,0.000000,1.000000
15.306412,1335.188721,0.000000,963.694031,0.000000,1335.188721,721.228394,0.000000,0.000000,1.000000
15.323086,1335.164917,0.000000,963.645325,0.000000,1335.164917,721.337402,0.000000,0.000000,1.000000
15.339759,1335.236328,0.000000,963.679932,0.000000,1335.236328,721.260925,0.000000,0.000000,1.000000
15.356433,1335.209473,0.000000,963.656494,0.000000,1335.209473,721.342773,0.000000,0.000000,1.000000
15.373107,1335.242310,0.000000,963.651367,0.000000,1335.242310,721.344482,0.000000,0.000000,1.000000
15.389780,1335.301758,0.000000,963.627258,0.000000,1335.301758,721.312561,0.000000,0.000000,1.000000
15.406454,1335.298828,0.000000,963.596741,0.000000,1335.298828,721.354004,0.000000,0.000000,1.000000
15.423127,1335.200562,0.000000,963.642395,0.000000,1335.200562,721.342041,0.000000,0.000000,1.000000
15.439801,1335.161865,0.000000,963.630859,0.000000,1335.161865,721.360901,0.000000,0.000000,1.000000
15.456474,1335.206543,0.000000,963.586609,0.000000,1335.206543,721.461304,0.000000,0.000000,1.000000
15.473148,1335.215576,0.000000,963.593506,0.000000,1335.215576,721.444824,0.000000,0.000000,1.000000
15.489822,1335.242310,0.000000,963.558105,0.000000,1335.242310,721.471069,0.000000,0.000000,1.000000
15.506495,1335.269043,0.000000,963.543091,0.000000,1335.269043,721.479736,0.000000,0.000000,1.000000
15.523169,1335.212524,0.000000,963.554199,0.000000,1335.212524,721.464478,0.000000,0.000000,1.000000
15.539843,1335.155884,0.000000,963.489746,0.000000,1335.155884,721.494751,0.000000,0.000000,1.000000
15.556516,1335.209473,0.000000,963.500549,0.000000,1335.209473,721.537781,0.000000,0.000000,1.000000
15.573190,1335.206543,0.000000,963.511169,0.000000,1335.206543,721.574158,0.000000,0.000000,1.000000
15.589863,1335.209473,0.000000,963.440308,0.000000,1335.209473,721.580139,0.000000,0.000000,1.000000
15.606537,1335.200562,0.000000,963.402954,0.000000,1335.200562,721.564819,0.000000,0.000000,1.000000
15.623211,1335.200562,0.000000,963.409119,0.000000,1335.200562,721.614441,0.000000,0.000000,1.000000
15.639884,1335.236328,0.000000,963.348755,0.000000,1335.236328,721.595093,0.000000,0.000000,1.000000
