timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
1127998.8312191668, -9.91987210571766, -0.04685264267027378, -0.9991730877757073, -0.018012002110481262, 0.039698921144008636, 0.005021668970584869
1127998.8412371667, -9.892479654550552, -0.04176313480362296, -1.0072559132426977, -0.02124381810426712, 0.047112949192523956, -0.0015237489715218544
1127998.8512551668, -9.870773620605469, -0.022752649001777172, -1.0138422169536352, -0.02190800942480564, 0.04834199696779251, -0.01434820145368576
1127998.8612731667, -9.889784088134766, -0.047151873931288724, -0.9927357418835163, -0.0180278979241848, 0.033633794635534286, -0.026955069974064827
1127998.8712911666, -9.927355957031251, -0.0908610717393458, -0.9455837217718364, -0.016138119623064995, 0.007745737675577402, -0.031028641387820244
1127998.8813091668, -9.967172572016716, -0.12139750680886209, -0.9168439990282059, -0.01577812433242798, -0.008406084962189198, -0.031770363450050354
1127998.8913271667, -10.004445063471795, -0.09505225542001426, -0.8954382196068764, -0.015195958316326141, -0.005173274781554937, -0.03287770599126816
1127998.9013451668, -10.018215841054916, -0.06286919874139131, -0.887804314121604, -0.016549168154597282, 0.0010129697620868683, -0.031530216336250305
1127998.9113631668, -9.983488642573358, -0.025746505642309785, -0.8599621389806271, -0.016432788223028183, -4.1109451558440924e-05, -0.03414863720536232
1127998.9213811667, -9.916878331303597, -0.029189327945932746, -0.8858582876622677, -0.011127790436148643, -0.0033974305260926485, -0.03163760527968407
1127998.9313991668, -9.884396463632584, -0.013172543467953803, -0.9307651231437922, -0.00474179582670331, -0.013158715330064297, -0.02985488623380661
1127998.9414171667, -9.848619689941406, -0.022153948936611417, -0.9877964526414872, 0.004518100060522556, -0.0069855498149991035, -0.0275716632604599
1127998.9514351666, -9.802367044687271, -0.025297357253730297, -1.0243199157714844, 0.013748083263635635, 0.00032802284113131464, -0.027529053390026093
1127998.9614531668, -9.78694793701172, -0.0005987548828125, -0.9840540884435177, 0.019293148070573807, 0.007726903539150953, -0.03289632126688957
1127998.9714711667, -9.819430389404298, 0.0077838226128369575, -0.9578580506891012, 0.03013887070119381, 0.0015132160624489188, -0.03431098908185959
1127998.9814881668, -9.881402689218522, 0.03682346183806658, -0.9174426808208228, 0.034138940274715424, 0.007266975473612547, -0.02716519683599472
1127998.9915061668, -9.900561676025392, 0.031135308723896745, -0.8922945372015239, 0.033962104469537735, 0.008496291004121304, -0.015212131664156914
1127999.0015241667, -9.885743662118912, 0.05628299552947283, -0.8620578541606665, 0.030538316816091537, 0.009321464225649834, -0.0003880760632455349
1127999.0115421668, -9.83110494017601, 0.10388404525816441, -0.8595127073675395, 0.022900903597474098, 0.02566049061715603, 0.011064315214753151
1127999.0215601667, -9.77122945189476, 0.1320254882052541, -0.8975339347869158, 0.015376025810837746, 0.04100986197590828, 0.014684481546282768
1127999.0315781666, -9.709558283686638, 0.16390915830619635, -0.8672965208441019, 0.0006106623914092779, 0.04791676998138428, 0.012926529161632061
1127999.0415961668, -9.709708557128907, 0.21989271244034173, -0.8358619625866414, -0.011004258878529072, 0.05532839149236679, 0.007475170306861401
1127999.0516141667, -9.751173502206802, 0.19713996293954553, -0.8033795832842588, -0.024394897744059563, 0.05804241821169853, 0.0016071612481027842
1127999.0616321668, -9.807157083749772, 0.1936971771810204, -0.7595212266594172, -0.034304141998291016, 0.05304209515452385, -0.0003320160321891308
1127999.0716501668, -9.86837860107422, 0.1681004698947072, -0.7472464592009783, -0.0365033783018589, 0.037302546203136444, 0.004538106732070446
1127999.0816681667, -9.902807591557503, 0.13412109375, -0.7758370779454709, -0.031705692410469055, 0.033100344240665436, 0.00618553813546896
1127999.0916861668, -9.918974558115005, 0.08936416625976563, -0.7399114195257426, -0.026960205286741257, 0.02163064293563366, 0.006169558968394995
1127999.1017041667, -9.917326812744141, 0.06765925607644022, -0.7125183105468751, -0.024131661280989647, 0.01748596504330635, 0.009872151538729668
1127999.1117221666, -9.915082651376725, 0.10777581495232881, -0.7141653250157833, -0.02518254518508911, 0.03222682699561119, 0.007490753196179867
1127999.1217401668, -9.907147979736328, 0.16899861135520042, -0.6653668020665646, -0.03392266854643822, 0.03570447489619255, 0.006756816990673542
1127999.1317581667, -9.936037902832032, 0.259260873394087, -0.6921610099822283, -0.03235912695527077, 0.030692674219608307, 0.010317197069525719
1127999.1417761666, -9.924811248779298, 0.29473705451935533, -0.7123684756457807, -0.03501678258180618, 0.03633416071534157, 0.004728322848677635
1127999.1517941668, -9.867630157470703, 0.2853066742513329, -0.6932088310271501, -0.03710469976067543, 0.051472365856170654, -0.003966898191720247
1127999.1618121667, -9.864786071777344, 0.3070115661621094, -0.6884187188744545, -0.03484227880835533, 0.06505896151065826, -0.008523670956492424
1127999.1718301668, -9.89232879638672, 0.25701553344726563, -0.6728508726507426, -0.0352417528629303, 0.07313020527362823, -0.014666251838207245
1127999.1818481667, -9.965526580810547, 0.23830441595055163, -0.7129677421599627, -0.040061816573143005, 0.08044570684432983, -0.008842281997203827
1127999.1918651666, -10.049951604008674, 0.23456226188689472, -0.743204644471407, -0.040663693100214005, 0.07747840881347656, -0.0026166094467043877
1127999.2018831668, -10.100846353769303, 0.2001337830349803, -0.7527847956866026, -0.03716310113668442, 0.06405079364776611, 0.005149767734110355
1127999.2119011667, -10.077194366455078, 0.15807127992622555, -0.787512505799532, -0.02791181020438671, 0.05271318182349205, 0.01350490190088749
1127999.2219191666, -10.058632965087892, 0.1251397339627147, -0.8782235781848431, -0.014792213216423988, 0.052484896034002304, 0.01529764011502266
1127999.2319371668, -10.025252380371095, 0.07229970691725612, -0.941542345583439, -0.003105995710939169, 0.05144093558192253, 0.01681244559586048
1127999.2419551667, -10.024804483652115, 0.05313945930451155, -0.9945320065319538, 0.006346684414893389, 0.039332158863544464, 0.018656356260180473
1127999.2519731668, -9.995913975834847, 0.10493174753151835, -0.9963285635411739, 0.011505227535963058, 0.023643212392926216, 0.023538995534181595
1127999.2619911667, -9.959839578866958, 0.09864488521590829, -0.9795631344616413, 0.014734109863638878, 0.018205320462584496, 0.025710035115480423
1127999.2720091667, -9.932296854257585, 0.12394222419708968, -0.9497756637632847, 0.01883883960545063, 0.02208288200199604, 0.03225768357515335
1127999.2820271668, -9.849817199707031, 0.15088625787757337, -0.950373833924532, 0.0255631972104311, 0.0230967178940773, 0.03545524179935455
1127999.2920451667, -9.74144256591797, 0.1502874390408397, -0.9509725888073445, 0.03307464346289635, 0.017267590388655663, 0.039975956082344055
1127999.3020631666, -9.659413146972657, 0.11541003107093276, -0.9322616448998452, 0.03922659531235695, -0.009209210984408855, 0.041765034198760986
1127999.3120811668, -9.603279876708985, 0.11975104965269566, -0.8918459826707841, 0.04042954370379448, -0.028963208198547363, 0.0432787761092186
1127999.3220991667, -9.604179178476334, 0.1300794754503295, -0.9810603140294553, 0.04647030681371689, -0.03028356097638607, 0.04453755170106888
1127999.3321171668, -9.569898707270623, 0.15253279726020993, -1.0297088558971883, 0.04333949461579323, -0.018174700438976288, 0.04888942465186119
1127999.3421351667, -9.57453905761242, 0.1052312071993947, -1.0532102774083616, 0.0416078194975853, -0.013263982720673084, 0.053441330790519714
1127999.3521531667, -9.59205322265625, 0.11750558636616916, -1.0713220278918745, 0.03987995907664299, -0.02078901045024395, 0.0620284266769886
1127999.3621711668, -9.560618591308595, 0.13711485445965083, -1.0609937985241413, 0.03817569091916084, -0.03356429189443588, 0.06852840632200241
1127999.3721891667, -9.525142949223518, 0.1586700759222731, -0.959654680788517, 0.035475242882966995, -0.0461416020989418, 0.06936757266521454
1127999.3822071666, -9.499246215820312, 0.20327723703347148, -0.8967852719128132, 0.04056837037205696, -0.05077720806002617, 0.06245873123407364
1127999.3922251668, -9.501343027353288, 0.21300705869682135, -0.8396044729650021, 0.04754052683711052, -0.053278181701898575, 0.05379120633006096
1127999.4022431667, -9.520503183603287, 0.1942959046550095, -0.7508389884978534, 0.052146073430776596, -0.06134945526719093, 0.043590664863586426
1127999.4122601668, -9.56660730957985, 0.17274073344189675, -0.7101234371960163, 0.057915810495615005, -0.061964914202690125, 0.03550717234611511
1127999.4222781667, -9.622440032958984, 0.18187178880209104, -0.6575824769586325, 0.05740557610988617, -0.061439864337444305, 0.03175521269440651
1127999.4322961667, -9.672136688232422, 0.17214203337673098, -0.5777987542748452, 0.0628432184457779, -0.06533101201057434, 0.025640862062573433
1127999.4423141668, -9.684560267329216, 0.10553058235673235, -0.5444181695580482, 0.06228393688797951, -0.08341541141271591, 0.01998184435069561
1127999.4523321667, -9.712551473379136, 0.08622066201176495, -0.46762763656675815, 0.05687985196709633, -0.11336345225572586, 0.01980314590036869
1127999.4623501666, -9.733657582998276, 0.09580078581813724, -0.43469597183167935, 0.053985659033060074, -0.14473891258239746, 0.023366251960396767
1127999.4723681668, -9.736053771972657, 0.12903164755320176, -0.4599940234422684, 0.04149729758501053, -0.1572057008743286, 0.02603740245103836
1127999.4823861667, -9.735604705810548, 0.15402964335400612, -0.4111952812224627, 0.030502447858452797, -0.16625119745731354, 0.024110708385705948
1127999.4924041668, -9.706865640878679, 0.19609218300785872, -0.43514547653496266, 0.020189357921481133, -0.15216253697872162, 0.026676930487155914
1127999.5024221668, -9.688003692626953, 0.2146535695286002, -0.4653823057562113, 0.017834752798080444, -0.1303151398897171, 0.02657090127468109
1127999.5124401667, -9.706713613271713, 0.1655557627847884, -0.5149297108501196, 0.01979883387684822, -0.09451425075531006, 0.028274258598685265
1127999.5224581668, -9.719437739253044, 0.15822104687627872, -0.5656736755371095, 0.017440784722566605, -0.04052474722266197, 0.03550677374005318
1127999.5324761667, -9.701474508047104, 0.14849125262175222, -0.567620067447424, 0.021550042554736137, -0.015095553360879421, 0.037723056972026825
1127999.5424941666, -9.73021532714367, 0.15477807824951015, -0.5514538317918778, 0.02064819261431694, -0.008799931034445763, 0.045534342527389526
1127999.5525121668, -9.703420461416245, 0.18321903925098015, -0.5218151727318764, 0.03555284067988396, -0.019948989152908325, 0.04932721331715584
1127999.5625301667, -9.69593719482422, 0.13950985514733474, -0.5807926017791033, 0.05944396182894707, -0.02770107612013817, 0.04162967950105667
1127999.5725481668, -9.782306417226792, 0.17363895941292867, -0.5828880976885558, 0.0850883424282074, -0.052953701466321945, 0.03611054643988609
1127999.5825661668, -9.7556624096632, 0.13382176198996604, -0.6381234548985958, 0.11821317672729492, -0.07397870719432831, 0.024188131093978882
1127999.5925841667, -9.858797938227655, 0.0838257304171566, -0.7024889469891787, 0.15833105146884918, -0.11907614767551422, 0.010204672813415527
1127999.6026021668, -9.908046112060548, 0.062270458705024796, -0.7813751220703126, 0.1962813138961792, -0.16652131080627441, 0.0014922809787094593
1127999.6126201667, -9.927505061030388, 0.008532316465862095, -0.9011261717230082, 0.21626166999340057, -0.17859874665737152, -0.008077256381511688
1127999.6226381666, -9.941277008056641, -0.0067360132737667305, -0.958457609564066, 0.21824559569358826, -0.17044997215270996, -0.016496781259775162
1127999.6326561668, -9.886340078115463, -0.01736382318656979, -1.0154883543401958, 0.2122281938791275, -0.15038146078586578, -0.024268683046102524
1127999.6426741667, -9.903256072998047, -0.07095246731769293, -0.9939336171001196, 0.20082809031009674, -0.15902943909168243, -0.03034757636487484
1127999.6526911668, -9.883496577143669, -0.11256593795435038, -0.8881032530218363, 0.18177130818367004, -0.17080406844615936, -0.026409028097987175
1127999.6627091668, -9.888737436532974, -0.04236192280543037, -0.8713384817540646, 0.16851310431957245, -0.15173394978046417, -0.018152665346860886
1127999.6727271667, -9.876162414550782, -0.021854539518244565, -0.8735835202038289, 0.16597218811511993, -0.10499387979507446, -0.011366133578121662
1127999.6827451668, -9.830957005620004, 0.024548921644454824, -0.8455916563421488, 0.1599578559398651, -0.06706389784812927, -0.010191453620791435
1127999.6927631667, -9.79128890991211, 0.06436614990234375, -0.9330098692327738, 0.17307019233703613, -0.05247750133275986, -0.008084094151854515
1127999.7027811666, -9.78410385131836, 0.10597963709849864, -1.0611436334252358, 0.1870616227388382, -0.0470627099275589, 0.0015826290473341942
1127999.7127991668, -9.857301051020622, 0.07888605859363453, -1.204245904237032, 0.1890675127506256, -0.02397150732576847, 0.001204460160806775
1127999.7228171667, -9.878108367919923, 0.046403569655958564, -1.3177104661613703, 0.18132050335407257, -0.004671281203627586, -0.0021275863982737064
1127999.7328351666, -9.929001948237419, 0.03772155533311889, -1.441203514561057, 0.1743810921907425, 0.002662531565874815, -0.003850651439279318
1127999.7428531668, -9.963729731440544, -0.07349707050248981, -1.5251783021539451, 0.1647055298089981, -0.017530692741274834, -0.007887744344770908
1127999.7528711667, -9.99726058959961, -0.1802253110893071, -1.5825093745440246, 0.1596260815858841, -0.052087873220443726, -0.008991357870399952
1127999.7628891668, -10.0351318359375, -0.19818790275603534, -1.6678317991644145, 0.15729397535324097, -0.08693239837884903, -0.00041496334597468376
1127999.7729071667, -10.012379150390625, -0.20207991227740424, -1.6904352345317604, 0.15371495485305786, -0.09707903861999512, 0.010107185691595078
1127999.7829251667, -9.97375946044922, -0.19444568702252582, -1.653761205598712, 0.15082179009914398, -0.08141769468784332, 0.017295898869633675
1127999.7929431668, -9.880802764892579, -0.1492396682454273, -1.618734629675746, 0.14992749691009521, -0.057487599551677704, 0.01888420805335045
1127999.8029614168, -9.82571731567383, -0.1185534805012867, -1.536704699099064, 0.1547503024339676, -0.05143914371728897, 0.020178215578198433
1127999.8129794167, -9.75147171020508, -0.10568021397572011, -1.4545255914330484, 0.16316908597946167, -0.06772810220718384, 0.019244244322180748
1127999.8229974168, -9.730664393305778, -0.13771364360349253, -1.4000388240069153, 0.16595008969306946, -0.07916734367609024, 0.019804568961262703
1127999.8330154167, -9.68590688109398, -0.15642465374898165, -1.3621675045788288, 0.15829668939113617, -0.07196828722953796, 0.02382354438304901
1127999.8430334167, -9.680967738032342, -0.1818717522569932, -1.314566491395235, 0.14195942878723145, -0.061415672302246094, 0.027802642434835434
1127999.8530514168, -9.687404937744141, -0.18935617915587502, -1.2299929489195347, 0.12131380289793015, -0.058236654847860336, 0.03734581544995308
1127999.8630694167, -9.669441706538201, -0.1633102846518159, -1.1353890196233989, 0.08938927203416824, -0.057504456490278244, 0.04667006805539131
1127999.8730874166, -9.636959838867188, -0.10148885213769973, -1.091530297547579, 0.054616380482912064, -0.0564437210559845, 0.05606276914477348
1127999.8831054168, -9.584718475341797, -0.02424949395353906, -1.0755140429735184, 0.017377734184265137, -0.03615075349807739, 0.06623914837837219
1127999.8931234167, -9.536519876718522, 0.022004195690969938, -1.0347986378520728, -0.019531013444066048, -0.010480543598532677, 0.07132925093173981
1127999.9031414168, -9.556877542734147, 0.04565502655270393, -1.0029145018011332, -0.056587912142276764, 0.01329887006431818, 0.06997170299291611
1127999.9131594168, -9.612560577392578, 0.03757182492816355, -0.9557627009600401, -0.08232949674129486, 0.020873166620731354, 0.07116346806287766
1127999.9231764167, -9.668842951655389, -0.03083586618653499, -0.9360040821880102, -0.10945951193571091, 0.03693127632141113, 0.07330918312072754
1127999.9331944168, -9.763594742417336, -0.08487351149087773, -0.8860079763829709, -0.12857142090797424, 0.04668483883142471, 0.07739447802305222
1127999.9432124167, -9.808201981186867, -0.11391310731880368, -0.8711881352216005, -0.1321844607591629, 0.05721757933497429, 0.07598958164453506
1127999.9532304166, -9.870922724604608, -0.10702743530273438, -0.8704402763396502, -0.12366927415132523, 0.07227376103401184, 0.06564053893089294
1127999.9632484168, -9.896369807124138, -0.0914598585991189, -0.8954381465166807, -0.11149030178785324, 0.08681916445493698, 0.05334208533167839
1127999.9732664167, -9.901459223628045, -0.09535164199769497, -0.9289684930443765, -0.10338097810745239, 0.11698372662067413, 0.04088754579424858
1127999.9832844168, -9.960437749028207, -0.09849516451824457, -0.9485780809074641, -0.09536788612604141, 0.13753998279571533, 0.031987596303224564
1127999.9933024168, -9.936037902832032, -0.12079871538095177, -0.8921448484808207, -0.08323825150728226, 0.11693722754716873, 0.021288346499204636
1128000.0033204167, -9.90100957274437, -0.1936972594074905, -0.8783734130859375, -0.07354322820901871, 0.08485954999923706, 0.013617558404803276
1128000.0133384168, -9.868976186513901, -0.21465360721573234, -0.9057670336961746, -0.06106099486351013, 0.07580666244029999, 0.007046208251267672
1128000.0233564167, -9.84712221801281, -0.24114851078018548, -0.9409433714300395, -0.052358128130435944, 0.08707427233457565, -0.00507472176104784
1128000.0333744166, -9.818681361079216, -0.27348123790696266, -0.9174426808208228, -0.04729892313480377, 0.0861956924200058, -0.015727099031209946
1128000.0433924168, -9.798623072504999, -0.2809658658038825, -0.8657999259978533, -0.04987652972340584, 0.0976552963256836, -0.01983766444027424
1128000.0534104167, -9.75461458861828, -0.3014731337456033, -0.9114544741809368, -0.03730028495192528, 0.0941481739282608, -0.025332564488053322
1128000.0634284168, -9.731713968515397, -0.287851282004267, -0.9714804551750422, -0.021208638325333595, 0.055025678128004074, -0.025518547743558884
1128000.0734464168, -9.679322331547738, -0.3074605089845136, -0.9695347210764885, -0.023800691589713097, 0.03622136637568474, -0.022390663623809814
1128000.0834644167, -9.663006845712662, -0.3032693846896291, -0.9589066026359797, -0.02459813840687275, 0.016601167619228363, -0.023409254848957062
