timestamp, frame, x, y, z, qx, qy, qz, qw
1128011.892110958, 000419, 1.4674755, 0.038903575, -1.0061997, 0.9170587, -0.024640905, 0.39780697, -0.012070611
1128011.925458416, 000420, 1.475762, 0.039449815, -1.0081404, 0.9181295, -0.02495657, 0.39526936, -0.013322404
1128011.958805708, 000421, 1.4845268, 0.04010231, -1.0092901, 0.91980296, -0.025798045, 0.39127523, -0.014162324
1128011.992153125, 000422, 1.4934633, 0.040721897, -1.0104094, 0.9217215, -0.027093539, 0.38664538, -0.014171017
1128012.025500666, 000423, 1.5015621, 0.041336145, -1.0127165, 0.92344534, -0.028577648, 0.3824384, -0.013149896
1128012.058848166, 000424, 1.5102403, 0.041991394, -1.0142444, 0.9249652, -0.030179307, 0.37866774, -0.011800362
1128012.092195583, 000425, 1.5183434, 0.04263122, -1.0155196, 0.92592925, -0.030998727, 0.37624148, -0.011679967
1128012.125542916, 000426, 1.5246814, 0.04316816, -1.017294, 0.9259135, -0.030817779, 0.3762804, -0.012145706
1128012.158890416, 000427, 1.532006, 0.04342603, -1.0180868, 0.9251253, -0.030257719, 0.37827393, -0.011682113
1128012.192237833, 000428, 1.5395777, 0.043455668, -1.0182037, 0.92432296, -0.029751442, 0.380312, -0.01022777
1128012.225585291, 000429, 1.5462953, 0.043577272, -1.018947, 0.9242497, -0.029573316, 0.3805466, -0.00849112
1128012.258932708, 000430, 1.5540615, 0.04409168, -1.0180471, 0.9253788, -0.030086212, 0.37776622, -0.007845298
1128012.292280166, 000431, 1.5622412, 0.044865597, -1.0164931, 0.927257, -0.03175507, 0.37298244, -0.008375954
1128012.325627666, 000432, 1.5703658, 0.04583711, -1.0155907, 0.9286884, -0.03324762, 0.36924964, -0.009333366
1128012.358975, 000433, 1.5792615, 0.046478637, -1.0142113, 0.9291602, -0.034101844, 0.36796772, -0.009906742
1128012.392322541, 000434, 1.588669, 0.046762932, -1.0124105, 0.9291233, -0.034411695, 0.3680203, -0.010334407
1128012.425669958, 000435, 1.5984972, 0.04743778, -1.0115256, 0.928958, -0.03421928, 0.36845136, -0.010472139
1128012.459017375, 000436, 1.6084658, 0.047529165, -1.0097483, 0.928834, -0.03359914, 0.3688114, -0.010797943
1128012.492364791, 000437, 1.6187824, 0.0474585, -1.0076785, 0.92869055, -0.03242763, 0.36927578, -0.010853767
1128012.525712166, 000438, 1.6305927, 0.047242194, -1.0062516, 0.9284248, -0.03036957, 0.37012112, -0.0107447505
1128012.559059708, 000439, 1.6417528, 0.04672644, -1.0035043, 0.9281246, -0.028034149, 0.37107685, -0.010037576
1128012.592407166, 000440, 1.6527607, 0.046129633, -1.000205, 0.92761576, -0.025348702, 0.3725609, -0.009208787
1128012.6257545, 000441, 1.6631703, 0.045623645, -0.99713945, 0.92682886, -0.02223389, 0.37473258, -0.008321568
1128012.659102083, 000442, 1.6738007, 0.04544725, -0.99333507, 0.9261199, -0.019199785, 0.37667876, -0.0068073375
1128012.692449375, 000443, 1.6843357, 0.045656774, -0.9891443, 0.92572, -0.016235948, 0.37781295, -0.0060270075
1128012.725796916, 000444, 1.6952827, 0.045956407, -0.98484194, 0.9256287, -0.013974279, 0.37813106, -0.005749241
1128012.75914425, 000445, 1.7058566, 0.047294423, -0.9799731, 0.925688, -0.011967366, 0.37804124, -0.006572975
1128012.792491791, 000446, 1.7164335, 0.048796497, -0.97480804, 0.92567384, -0.010525087, 0.37811527, -0.006784118
1128012.82583925, 000447, 1.7273571, 0.050016146, -0.9693945, 0.9255878, -0.009767965, 0.3783449, -0.0068547474
1128012.859186625, 000448, 1.7379814, 0.051163137, -0.96371406, 0.9253271, -0.009106127, 0.3789876, -0.0074277446
1128012.892534, 000449, 1.7481546, 0.05220687, -0.9579755, 0.92494607, -0.008400417, 0.3799254, -0.0078063807
1128012.925881458, 000450, 1.7573351, 0.053061277, -0.95294785, 0.92465454, -0.007635425, 0.38064775, -0.007931567
1128012.959228916, 000451, 1.7664535, 0.05383352, -0.947618, 0.92432195, -0.0070568956, 0.38145998, -0.0082101645
1128012.992576333, 000452, 1.7755084, 0.05460255, -0.94205177, 0.9237514, -0.0062404294, 0.38282976, -0.009255867
1128013.02592375, 000453, 1.783687, 0.054492645, -0.9372985, 0.9227458, -0.0052741836, 0.38524118, -0.010076553
1128013.059271208, 000454, 1.792557, 0.054782633, -0.9318931, 0.9217866, -0.004490051, 0.3875325, -0.01038542
1128013.092618708, 000455, 1.8014361, 0.055002958, -0.92654467, 0.92094475, -0.003888535, 0.3895449, -0.010017147
1128013.125966125, 000456, 1.8095876, 0.054808114, -0.9223429, 0.91997695, -0.0030206153, 0.39185277, -0.009206356
1128013.159313458, 000457, 1.8179246, 0.05472834, -0.91720915, 0.9188036, -0.0022544195, 0.39462647, -0.008053576
1128013.192660916, 000458, 1.825792, 0.054720636, -0.9120279, 0.9173903, -0.0013106145, 0.3979146, -0.007570443
1128013.226008375, 000459, 1.8317018, 0.054422975, -0.90756273, 0.9158718, -0.00059564546, 0.40140465, -0.0072627757
1128013.259355833, 000460, 1.8381155, 0.05452864, -0.9026709, 0.914562, -1.649103e-05, 0.40437686, -0.007454931
1128013.292703208, 000461, 1.8441097, 0.054712772, -0.8979423, 0.9134956, 0.0004542441, 0.40677568, -0.0076849554
1128013.32605075, 000462, 1.8489327, 0.05445901, -0.8941352, 0.9126518, 0.0006928119, 0.40867066, -0.007380943
1128013.359398083, 000463, 1.8538381, 0.054792356, -0.89023435, 0.9119444, 0.0012593123, 0.41024587, -0.0073594893
1128013.392745458, 000464, 1.8583502, 0.05526916, -0.8865695, 0.9110656, 0.0020924266, 0.41219094, -0.0073319697
1128013.426092958, 000465, 1.8611356, 0.055612892, -0.8844837, 0.910041, 0.0033295809, 0.4144363, -0.007533568
1128013.459440375, 000466, 1.8645103, 0.05610371, -0.8814175, 0.90891963, 0.0044042896, 0.41687304, -0.007907359
1128013.492787833, 000467, 1.8675753, 0.056555863, -0.8782346, 0.9076972, 0.0056961966, 0.41950205, -0.008448633
1128013.52613525, 000468, 1.8697459, 0.05679263, -0.876018, 0.90642554, 0.0070163524, 0.42220524, -0.009282756
1128013.559482625, 000469, 1.8720611, 0.05720749, -0.8728386, 0.90539515, 0.008001954, 0.42436406, -0.0105221495
1128013.592830083, 000470, 1.8741453, 0.05766038, -0.8695428, 0.90452886, 0.008596098, 0.42616704, -0.011629289
1128013.626177541, 000471, 1.8756168, 0.057324994, -0.86687213, 0.90344965, 0.008999073, 0.42843527, -0.011874473
1128013.659524875, 000472, 1.8772358, 0.05714595, -0.86373234, 0.90214443, 0.009139664, 0.43117633, -0.011784118
1128013.692872458, 000473, 1.8786404, 0.05680772, -0.8606326, 0.9007266, 0.009035101, 0.4341365, -0.011639563
1128013.726219833, 000474, 1.8793118, 0.056082573, -0.85770583, 0.8994222, 0.008665018, 0.43684566, -0.011425101
1128013.759567208, 000475, 1.8798541, 0.055417906, -0.8549658, 0.8983154, 0.0083085215, 0.43913218, -0.0111048855
1128013.792914625, 000476, 1.8800226, 0.05470165, -0.8523878, 0.8971709, 0.008112042, 0.44148722, -0.010370509
1128013.826262041, 000477, 1.880026, 0.053659342, -0.85055244, 0.89594924, 0.0083424775, 0.4439735, -0.009636319
1128013.8596095, 000478, 1.8792922, 0.05308085, -0.848491, 0.89467484, 0.008755638, 0.44653603, -0.009262537
1128013.892956875, 000479, 1.8779086, 0.05265517, -0.8465252, 0.8933525, 0.009456789, 0.44916272, -0.009206562
1128013.926304333, 000480, 1.8754824, 0.05190348, -0.8452491, 0.89172935, 0.010014072, 0.45237005, -0.0089366175
1128013.959651791, 000481, 1.8728018, 0.05142918, -0.8434296, 0.8895678, 0.010489907, 0.4565885, -0.009275381
1128013.992999125, 000482, 1.869631, 0.05091412, -0.8416852, 0.88684624, 0.010870212, 0.46182403, -0.010200959
1128014.026346625, 000483, 1.8657933, 0.050155282, -0.84107995, 0.8838044, 0.011168271, 0.46757597, -0.011736485
1128014.059694, 000484, 1.8617091, 0.04956415, -0.83999443, 0.8806091, 0.010555098, 0.47357333, -0.012018836
1128014.093041541, 000485, 1.8570831, 0.049028818, -0.83919495, 0.87748164, 0.009791628, 0.47934976, -0.012405104
1128014.126388875, 000486, 1.8514014, 0.048116006, -0.8397624, 0.8744662, 0.009083246, 0.48483074, -0.012865293
1128014.15973625, 000487, 1.8456285, 0.04734895, -0.8399964, 0.8714893, 0.008202687, 0.49018013, -0.012748785
1128014.193083708, 000488, 1.8394682, 0.046687044, -0.84053, 0.8685838, 0.0076290807, 0.4953208, -0.012692274
1128014.226431125, 000489, 1.8324635, 0.045982335, -0.84224993, 0.8656759, 0.0071864543, 0.5003853, -0.0129644405
1128014.259778583, 000490, 1.8254708, 0.04595161, -0.84367657, 0.8627646, 0.007045642, 0.5053709, -0.013706752
1128014.293125916, 000491, 1.8184096, 0.046047304, -0.8451951, 0.8598531, 0.007009842, 0.51029557, -0.014209592
1128014.326473416, 000492, 1.8114012, 0.045356076, -0.8476593, 0.85678184, 0.007080328, 0.5154302, -0.014371785
1128014.359820875, 000493, 1.8043008, 0.044882752, -0.84935635, 0.8533746, 0.007258842, 0.5210516, -0.014292596
1128014.393168291, 000494, 1.7972461, 0.0441925, -0.85094476, 0.84989905, 0.00727213, 0.5267028, -0.014238253
1128014.426515666, 000495, 1.7905201, 0.042806648, -0.85346186, 0.84660095, 0.0065206555, 0.5320024, -0.014061962
1128014.459863125, 000496, 1.7837943, 0.041772436, -0.8552373, 0.84348255, 0.005511765, 0.53694457, -0.014046039
1128014.4932105, 000497, 1.7774254, 0.04071138, -0.85697365, 0.8404901, 0.004116414, 0.5416391, -0.013660648
1128014.526557958, 000498, 1.7711403, 0.039818324, -0.8589563, 0.83744967, 0.0026666988, 0.5463596, -0.012730702
1128014.559905333, 000499, 1.7655329, 0.03888542, -0.8606991, 0.83415526, 0.0012635594, 0.55140543, -0.0116396025
1128014.593252833, 000500, 1.7602094, 0.038143944, -0.86226434, 0.8306995, 0.0005163787, 0.5566132, -0.010946621
1128014.626600208, 000501, 1.7547184, 0.038149085, -0.86428, 0.82729053, 4.5961293e-05, 0.5616858, -0.009968787
1128014.659947541, 000502, 1.7496204, 0.037763555, -0.8651268, 0.8242103, -0.00022242873, 0.56621367, -0.0089104725
1128014.693294916, 000503, 1.7445297, 0.037238043, -0.865238, 0.82144153, -0.0007860762, 0.5702381, -0.007849652
1128014.7266425, 000504, 1.7388012, 0.036865003, -0.8658181, 0.81884766, -0.0012928721, 0.57396454, -0.0071725873
1128014.759989875, 000505, 1.7338482, 0.036569607, -0.8651418, 0.81659704, -0.0017119397, 0.57715636, -0.007541171
1128014.79333725, 000506, 1.7293452, 0.036611047, -0.8640864, 0.81428915, -0.003103506, 0.58041734, -0.0062570395
1128014.826684708, 000507, 1.7249358, 0.037070896, -0.8639223, 0.811717, -0.004180521, 0.5840193, -0.004416568
1128014.860032125, 000508, 1.7204707, 0.037393358, -0.86282516, 0.80938137, -0.0045332853, 0.5872564, -0.0033442762
1128014.893379541, 000509, 1.7156663, 0.037569452, -0.8613033, 0.80744624, -0.004770174, 0.5899131, -0.003207268
1128014.926726875, 000510, 1.7102411, 0.03770228, -0.8603066, 0.8058569, -0.0057196706, 0.5920754, -0.002939948
1128014.960074333, 000511, 1.7046276, 0.03750844, -0.85813504, 0.8048816, -0.0062214267, 0.59339243, -0.0035029291
1128014.993421791, 000512, 1.6987987, 0.037192427, -0.8555884, 0.803941, -0.0064157983, 0.59466195, -0.0038639496
1128015.026769208, 000513, 1.6926227, 0.03674638, -0.85412353, 0.80261016, -0.006166905, 0.5964576, -0.0041453126
1128015.060116583, 000514, 1.686559, 0.036127537, -0.85084647, 0.80104434, -0.0059324056, 0.598562, -0.004039902
1128015.093464041, 000515, 1.6805066, 0.035562295, -0.8468354, 0.7997036, -0.0057314164, 0.600354, -0.0040348507
1128015.1268115, 000516, 1.6737115, 0.03481849, -0.8433118, 0.79867, -0.0055243294, 0.60172856, -0.004282752
1128015.160158875, 000517, 1.6674566, 0.034576517, -0.83829087, 0.7977623, -0.005063218, 0.60293394, -0.0045153615
1128015.19350625, 000518, 1.6612145, 0.034411155, -0.8325998, 0.7966222, -0.004317048, 0.6044454, -0.004477978
1128015.22685375, 000519, 1.6541089, 0.034142125, -0.8270988, 0.79510885, -0.0034540046, 0.60644096, -0.0043881126
1128015.260201041, 000520, 1.6474986, 0.033996414, -0.8204806, 0.7934676, -0.0026362159, 0.6085876, -0.0048222165
1128015.293548541, 000521, 1.6407393, 0.03391867, -0.81325066, 0.791883, -0.0016007762, 0.6106447, -0.0056336746
1128015.326895833, 000522, 1.6336188, 0.03328902, -0.8063304, 0.79073966, -0.0009013282, 0.6121274, -0.005475276
1128015.360243291, 000523, 1.6266245, 0.032994203, -0.79801965, 0.79005235, -0.0007263867, 0.61302495, -0.004132008
1128015.393590875, 000524, 1.6192262, 0.032673348, -0.7891391, 0.78975683, -3.4195888e-05, 0.613413, -0.0029472965
1128015.426938125, 000525, 1.6102153, 0.031542137, -0.7806067, 0.78919053, 0.0010914097, 0.6141437, -0.0021339739
1128015.460285666, 000526, 1.6022457, 0.030982021, -0.77107215, 0.7879085, 0.0015565268, 0.61579037, -9.92294e-05
1128015.493633, 000527, 1.5944774, 0.030499127, -0.76110584, 0.78645253, 0.0015871731, 0.61764014, 0.0032455814
1128015.526980458, 000528, 1.5862294, 0.029628385, -0.7513963, 0.7852149, 0.0017229683, 0.6191866, 0.006524676
1128015.560327833, 000529, 1.5784054, 0.029228147, -0.7408519, 0.78411686, 0.0022832484, 0.6205461, 0.008833533
1128015.593675208, 000530, 1.5708928, 0.028701853, -0.7299789, 0.7825971, 0.0025747914, 0.62242436, 0.011090883
1128015.627022666, 000531, 1.5628769, 0.02722707, -0.7196364, 0.7802653, 0.0026345043, 0.62530345, 0.013218959
1128015.660370125, 000532, 1.5555297, 0.026044978, -0.70850194, 0.77736217, 0.0028876076, 0.62886703, 0.015029817
1128015.6937175, 000533, 1.548255, 0.024760542, -0.6973516, 0.7745372, 0.003183484, 0.63232154, 0.015857065
1128015.727065, 000534, 1.5405103, 0.02337255, -0.6891109, 0.77217734, 0.002666761, 0.6351811, 0.016730333
1128015.760412291, 000535, 1.5334998, 0.021933524, -0.67874575, 0.77072066, 0.0013403883, 0.63693273, 0.017452316
1128015.793759833, 000536, 1.5268195, 0.02057579, -0.6685591, 0.7697585, -0.0001129111, 0.6380889, 0.017726645
1128015.827107166, 000537, 1.5202906, 0.01932281, -0.66146725, 0.76917547, -0.0018844737, 0.638782, 0.017973863
1128015.860454708, 000538, 1.5141693, 0.018351197, -0.65274864, 0.76900214, -0.0036788438, 0.6389782, 0.018137293
1128015.893801958, 000539, 1.508065, 0.017545259, -0.6443095, 0.7686771, -0.004951125, 0.63935626, 0.018288413
1128015.927149375, 000540, 1.5026603, 0.016751781, -0.63918513, 0.76774645, -0.0054309624, 0.6404597, 0.018635288
1128015.960496875, 000541, 1.4967825, 0.016080575, -0.63192695, 0.76654077, -0.005619829, 0.64190066, 0.01863367
1128015.993844333, 000542, 1.4909363, 0.015689349, -0.6247683, 0.7654428, -0.0054376414, 0.6432296, 0.017981997
1128016.027191666, 000543, 1.4848143, 0.015192951, -0.61943215, 0.76451546, -0.0050870483, 0.64435875, 0.017087998
1128016.060539041, 000544, 1.4792603, 0.015167395, -0.61302525, 0.76379025, -0.0048089228, 0.6452468, 0.016060384
1128016.093886541, 000545, 1.4740605, 0.015256557, -0.6066303, 0.76295257, -0.0047013653, 0.64625776, 0.0152338
1128016.127233916, 000546, 1.4702597, 0.0153466165, -0.6022028, 0.7618815, -0.0043675266, 0.6475442, 0.01428275
1128016.160581333, 000547, 1.4658445, 0.015383652, -0.5961917, 0.7603205, -0.0039231284, 0.64939934, 0.013339893
1128016.19392875, 000548, 1.4618433, 0.015313875, -0.5899469, 0.75826806, -0.004012331, 0.65179974, 0.013054947
1128016.22727625, 000549, 1.4581476, 0.0147589585, -0.58533555, 0.75600046, -0.004859278, 0.65441495, 0.013441233
1128016.260623583, 000550, 1.4550295, 0.014693558, -0.5791259, 0.7537395, -0.0061574434, 0.65700424, 0.013572005
1128016.293971, 000551, 1.4521556, 0.014724517, -0.5728769, 0.75152034, -0.007520792, 0.65952677, 0.013602125
1128016.3273185, 000552, 1.4482778, 0.015160156, -0.56945145, 0.7491672, -0.0087148, 0.6621657, 0.0144594135
1128016.360665875, 000553, 1.4455261, 0.015089083, -0.56406045, 0.74703443, -0.010311789, 0.6645148, 0.015915053
1128016.394013333, 000554, 1.4426486, 0.014999554, -0.5588636, 0.74526834, -0.011437886, 0.66644335, 0.017246297
1128016.427360666, 000555, 1.4394565, 0.0150999725, -0.5552416, 0.74437225, -0.012209935, 0.66741014, 0.018012153
1128016.460708083, 000556, 1.4356463, 0.015034512, -0.55119, 0.7440927, -0.012360164, 0.66771483, 0.018168135
1128016.494055541, 000557, 1.4315703, 0.01479857, -0.5474798, 0.7434738, -0.012270434, 0.668393, 0.018627249
1128016.527402958, 000558, 1.4275895, 0.013935901, -0.5451584, 0.74238, -0.012072578, 0.6695919, 0.019306934
1128016.560750333, 000559, 1.4232382, 0.013128389, -0.5419826, 0.7411302, -0.0119629195, 0.67094356, 0.020437045
1128016.594097666, 000560, 1.4186946, 0.012289256, -0.5387335, 0.73996806, -0.012079035, 0.67219245, 0.021417608
1128016.627445208, 000561, 1.4141828, 0.011614613, -0.5359539, 0.73892754, -0.012741211, 0.673303, 0.022064107
1128016.660792583, 000562, 1.4099448, 0.011252767, -0.53452253, 0.73807466, -0.013576701, 0.67422754, 0.021880059
1128016.69414, 000563, 1.4056785, 0.011320337, -0.53189284, 0.73702025, -0.014152939, 0.67540747, 0.020628022
1128016.727487416, 000564, 1.4019296, 0.011649441, -0.5307531, 0.73570186, -0.014695225, 0.6768678, 0.019410096
1128016.760834791, 000565, 1.3980806, 0.011909019, -0.5285755, 0.73436123, -0.015130257, 0.67834824, 0.018120471
1128016.794182166, 000566, 1.3942989, 0.012152281, -0.52639794, 0.7331743, -0.015586723, 0.67964953, 0.016998293
1128016.827529708, 000567, 1.3913504, 0.013020501, -0.52622455, 0.7321107, -0.01600169, 0.68080914, 0.016024223
1128016.860877041, 000568, 1.3880106, 0.013332556, -0.5246667, 0.7306931, -0.016568795, 0.68233687, 0.015149372
1128016.894224458, 000569, 1.3849196, 0.013465974, -0.52302474, 0.72846, -0.016778264, 0.68473935, 0.01401495
1128016.927571958, 000570, 1.3821707, 0.013337832, -0.52183473, 0.7253215, -0.01597256, 0.68811685, 0.012200037
1128016.960919375, 000571, 1.3800062, 0.012833512, -0.5216327, 0.72131777, -0.015144166, 0.69234884, 0.011150516
1128016.99426675, 000572, 1.3785175, 0.011940857, -0.52019036, 0.71746516, -0.015763432, 0.69631594, 0.011803747
1128017.027614125, 000573, 1.3777211, 0.0117826685, -0.5203082, 0.7141422, -0.016263703, 0.69969714, 0.012661612
1128017.060961458, 000574, 1.3773397, 0.011352684, -0.518965, 0.71086425, -0.016949795, 0.7030061, 0.01292475
1128017.094308916, 000575, 1.3774923, 0.011265963, -0.5173662, 0.7068112, -0.017618647, 0.70706844, 0.012714135
1128017.127656416, 000576, 1.3773564, 0.011943831, -0.5163478, 0.7026427, -0.01904021, 0.71118665, 0.0120115215
1128017.161003791, 000577, 1.377876, 0.011720907, -0.51453155, 0.6986617, -0.020218937, 0.7151004, 0.009715956
1128017.19435125, 000578, 1.3786561, 0.011030715, -0.5124119, 0.69468784, -0.021345621, 0.7189554, 0.0075017293
1128017.227698583, 000579, 1.3795567, 0.009284734, -0.51064634, 0.6913865, -0.022923969, 0.72209144, 0.0065642404
1128017.261046041, 000580, 1.3805816, 0.0083596185, -0.5079574, 0.6890294, -0.025571095, 0.72424924, 0.0068901917
1128017.294393458, 000581, 1.3814476, 0.007661256, -0.504876, 0.6865209, -0.027404213, 0.7265628, 0.006673171
1128017.327740791, 000582, 1.3820839, 0.0073992647, -0.50242305, 0.6827556, -0.028520664, 0.7300641, 0.0061529665
1128017.361088208, 000583, 1.3826251, 0.00672499, -0.49875712, 0.678693, -0.029346896, 0.73381364, 0.005657354
1128017.394435583, 000584, 1.3829299, 0.006220851, -0.49468634, 0.67510164, -0.030075956, 0.7370918, 0.0053819953
1128017.427783083, 000585, 1.3830984, 0.006427262, -0.49043912, 0.6726108, -0.03037345, 0.7393595, 0.004424345
1128017.461130458, 000586, 1.3833926, 0.007493852, -0.48596513, 0.67105854, -0.030720962, 0.7407596, 0.0034406632
1128017.494478, 000587, 1.3831332, 0.0082522, -0.48002052, 0.67113066, -0.031177552, 0.7406773, 0.002946195
1128017.527825291, 000588, 1.3825125, 0.00885532, -0.47354352, 0.67249334, -0.031317536, 0.7394357, 0.0025992924
1128017.56117275, 000589, 1.3814735, 0.009111678, -0.466336, 0.6744336, -0.03050168, 0.73770326, 0.0016502341
1128017.594520125, 000590, 1.3804609, 0.009105366, -0.45828617, 0.67626053, -0.029267143, 0.73608077, 0.00045504712
1128017.627867541, 000591, 1.3793582, 0.009024277, -0.44985425, 0.67742527, -0.028352166, 0.7350451, -0.00016802913
1128017.661214958, 000592, 1.378612, 0.0088301785, -0.43982506, 0.67812496, -0.027197093, 0.7344431, -0.00025013214
1128017.694562375, 000593, 1.3777187, 0.008628063, -0.42873567, 0.67894065, -0.02557343, 0.73374754, -0.00023191136
1128017.727909875, 000594, 1.3760629, 0.008080196, -0.4174729, 0.6801452, -0.024895413, 0.7326541, 0.00083785254
1128017.761257208, 000595, 1.3746625, 0.0074765384, -0.4044009, 0.68157476, -0.023638032, 0.7313639, 0.001953841
1128017.794604708, 000596, 1.3732721, 0.0068149967, -0.39015517, 0.683756, -0.022567777, 0.72935265, 0.0036146718
1128017.827952041, 000597, 1.3714263, 0.006476745, -0.3750617, 0.6878491, -0.02078133, 0.7255432, 0.004337441
1128017.861299416, 000598, 1.3690071, 0.0066526756, -0.35944498, 0.6923529, -0.019182442, 0.7212842, 0.0053461785
1128017.894646833, 000599, 1.3668092, 0.0071444362, -0.34328038, 0.69554615, -0.017447462, 0.7182362, 0.0069133146
1128017.927994333, 000600, 1.3647428, 0.0074189976, -0.32791352, 0.69696784, -0.016186576, 0.7168521, 0.009837778
1128017.961341666, 000601, 1.3628806, 0.008310996, -0.31101018, 0.6982919, -0.015307947, 0.7155313, 0.012996608
1128017.994689125, 000602, 1.3608165, 0.009433187, -0.2940412, 0.7001888, -0.014152059, 0.7136647, 0.014761395
1128018.028036541, 000603, 1.3586348, 0.010341036, -0.27774608, 0.7019868, -0.012278288, 0.71192265, 0.015160197
1128018.061384, 000604, 1.356407, 0.010647394, -0.2622932, 0.7028013, -0.010473023, 0.7111333, 0.015813192
1128018.094731333, 000605, 1.3545315, 0.010961596, -0.24657314, 0.70264554, -0.008738975, 0.711277, 0.017257068
1128018.128078708, 000606, 1.352877, 0.0112095475, -0.23195803, 0.7021689, -0.0071431543, 0.7117137, 0.019272182
1128018.161426125, 000607, 1.3517437, 0.011217643, -0.21731092, 0.701717, -0.006188759, 0.71211374, 0.021189624
1128018.194773541, 000608, 1.351184, 0.01121686, -0.20299275, 0.7013027, -0.005944137, 0.71247977, 0.022618953
1128018.228120875, 000609, 1.3516144, 0.011007789, -0.1903665, 0.70085573, -0.0060830554, 0.7128877, 0.023566056
1128018.261468333, 000610, 1.3520349, 0.011135429, -0.17712133, 0.70037144, -0.006729019, 0.7133547, 0.023653537
1128018.294815833, 000611, 1.3528192, 0.011384122, -0.16434528, 0.69927377, -0.0070364005, 0.7144428, 0.02319904
1128018.328163125, 000612, 1.3547087, 0.011534519, -0.15298839, 0.6976284, -0.0077482634, 0.7160522, 0.02288739
1128018.361510625, 000613, 1.3567958, 0.0117724985, -0.1411232, 0.69591284, -0.008962978, 0.71771646, 0.022539925
1128018.394857958, 000614, 1.359508, 0.012013558, -0.12959857, 0.6937912, -0.010231081, 0.71976465, 0.022087958
1128018.428205333, 000615, 1.3629208, 0.012933779, -0.120067894, 0.6914261, -0.0117744375, 0.72202647, 0.021657616
1128018.461552708, 000616, 1.3668249, 0.01304851, -0.10964262, 0.6894636, -0.013574508, 0.72389513, 0.020771
1128018.494900208, 000617, 1.3712583, 0.012963418, -0.09962556, 0.6873051, -0.015293681, 0.725943, 0.019611806
1128018.528247708, 000618, 1.3763605, 0.012951607, -0.09061339, 0.6846763, -0.017080123, 0.72840345, 0.01884047
1128018.561594958, 000619, 1.3821998, 0.013025492, -0.08251884, 0.68184763, -0.018847456, 0.7310183, 0.018460248
1128018.594942458, 000620, 1.3886151, 0.012824556, -0.07395674, 0.67921716, -0.020492176, 0.7334294, 0.018037362
1128018.628289791, 000621, 1.395291, 0.012801329, -0.06711216, 0.67665577, -0.022270104, 0.735749, 0.017727204
1128018.661637333, 000622, 1.4028673, 0.012669183, -0.059294544, 0.67431784, -0.02371958, 0.73785496, 0.01740098
1128018.694984625, 000623, 1.4109808, 0.012506291, -0.051703837, 0.6715788, -0.02476867, 0.7403169, 0.017297288
1128018.728332041, 000624, 1.4196347, 0.012306111, -0.044849906, 0.6684161, -0.02530736, 0.7431597, 0.017118944
1128018.761679458, 000625, 1.4288874, 0.0120072365, -0.038719743, 0.66498154, -0.025619535, 0.7462279, 0.016940858
1128018.795026833, 000626, 1.4385991, 0.011557329, -0.03224532, 0.66147745, -0.025906678, 0.74932665, 0.016908448
1128018.828374333, 000627, 1.4487537, 0.01113744, -0.026491832, 0.6582669, -0.02592182, 0.75214857, 0.016883804
1128018.86172175, 000628, 1.4593192, 0.010871351, -0.021506427, 0.6556666, -0.025948852, 0.7544196, 0.016703082
1128018.895069083, 000629, 1.4701967, 0.010795771, -0.016052077, 0.65328085, -0.025210219, 0.75653225, 0.01573418
1128018.928416541, 000630, 1.4813515, 0.010897446, -0.011282845, 0.6508822, -0.02416469, 0.75865394, 0.014580294
1128018.961763916, 000631, 1.4928195, 0.011171206, -0.0071583507, 0.6482988, -0.022873169, 0.76092476, 0.013382963
1128018.995111333, 000632, 1.5044991, 0.011672623, -0.0023838617, 0.6455038, -0.021435618, 0.76335436, 0.01246706
1128019.028458666, 000633, 1.516139, 0.012775435, 0.0012213006, 0.642873, -0.020095648, 0.7656151, 0.012003244
1128019.061806125, 000634, 1.5280179, 0.0142315915, 0.00560973, 0.6407228, -0.017712021, 0.76749825, 0.010338734
1128019.095153416, 000635, 1.5401362, 0.01590348, 0.00999077, 0.63830316, -0.015211131, 0.76959336, 0.007982489
1128019.128500875, 000636, 1.5525877, 0.018365996, 0.01316064, 0.63596046, -0.01353768, 0.7715787, 0.0060960767
1128019.161848333, 000637, 1.565003, 0.02008008, 0.017073499, 0.6341805, -0.011915318, 0.7730824, 0.0040874016
1128019.195195791, 000638, 1.5769894, 0.021725517, 0.020741627, 0.6328999, -0.009979013, 0.7741679, 0.0014554617
1128019.228543166, 000639, 1.5881532, 0.02288394, 0.02371414, 0.63086, -0.0077860467, 0.7758569, -0.0010418609
1128019.2618905, 000640, 1.5991989, 0.024286019, 0.027291413, 0.6273852, -0.00554251, 0.77868223, -0.0032952568
1128019.295237958, 000641, 1.6100671, 0.025780018, 0.031162597, 0.6233026, -0.0032618777, 0.7819552, -0.005418278
1128019.328585375, 000642, 1.6194593, 0.02718382, 0.03366424, 0.62031335, -0.0017302515, 0.7843181, -0.0073081865
1128019.361932708, 000643, 1.629784, 0.028927362, 0.03772249, 0.6186193, -0.0010304872, 0.7856432, -0.008586412
1128019.395280083, 000644, 1.6402087, 0.03071463, 0.042302985, 0.61762637, -0.0019744472, 0.7864208, -0.008715044
1128019.428627458, 000645, 1.6506087, 0.03192809, 0.04644874, 0.61688095, -0.0028136058, 0.7869967, -0.009277385
